ID,Genero,Casado,Edad,Graduado,Profesion,Experiencia laboral,Gastoscore,Family_Size,anno_nacimiento,Generacion,Ingresos anuales brutos,Provincia,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente
CLI1382,1,1,79,1,0,0,0,5,1945,0,123333,48,1.365,200,0,165
CLI1383,1,1,50,1,0,0,2,4,1974,1,49147,26,1.463,30,0,74
CLI1384,1,1,54,1,7,0,2,5,1970,1,122323,38,1.248,200,1,152
CLI1385,0,0,22,0,6,2,1,3,2002,2,15995,27,2.478,30,0,352
CLI1386,0,0,34,0,8,1,1,4,1990,3,20225,33,1.606,30,0,433
CLI1387,1,1,55,1,0,0,1,2,1969,1,45122,32,0.779,50,0,370
CLI1388,0,0,72,0,8,0,1,1,1952,1,39471,29,1.619,30,0,376
CLI1389,0,1,86,1,8,0,0,2,1938,0,106375,7,1.17,50,0,393
CLI1390,0,1,50,1,0,0,2,3,1974,1,46837,38,15.215,30,0,594
CLI1391,1,1,32,0,3,1,1,4,1992,3,25524,11,2.043,30,1,151
CLI1392,1,0,28,0,3,2,1,3,1996,3,27928,1,12.705,30,1,326
CLI1393,0,1,68,0,5,0,2,5,1956,1,70584,27,0.642,30,0,225
CLI1394,0,0,31,1,3,2,1,1,1993,3,20390,17,1.238,30,1,152
CLI1395,0,1,54,0,4,0,1,1,1970,1,30455,49,1.737,30,0,258
CLI1396,1,0,32,1,0,1,1,1,1992,3,25365,23,1.33,30,0,380
CLI1397,1,0,57,1,0,0,1,1,1967,1,24282,0,0.642,30,0,385
CLI1398,1,0,25,0,3,2,1,4,1999,2,27417,27,1.374,30,0,230
CLI1399,1,0,20,0,3,2,1,3,2004,2,13395,1,2.409,30,1,192
CLI1400,1,1,29,1,0,2,2,2,1995,3,18182,7,1.926,30,0,51
CLI1401,1,1,56,0,2,0,1,4,1968,1,59945,13,1.052,30,0,87
CLI1402,1,1,30,0,2,2,0,3,1994,3,20116,35,1.077,30,0,249
CLI1403,1,0,22,0,3,2,1,3,2002,2,13867,26,13.395,30,0,249
CLI1404,1,1,68,1,7,0,1,1,1956,1,82338,20,1.189,50,0,393
CLI1405,0,1,69,0,4,0,2,8,1955,1,64329,25,0.74,30,0,225
CLI1406,1,0,58,1,5,0,1,1,1966,1,47767,27,0.681,50,0,182
CLI1407,1,0,31,0,5,2,1,3,1993,3,25846,28,0.985,30,0,73
CLI1408,0,0,36,1,4,1,1,3,1988,3,27415,13,1.353,30,0,433
CLI1409,0,1,50,1,0,0,2,2,1974,1,88776,16,1.072,50,0,394
CLI1410,1,1,67,1,7,0,2,2,1957,1,71508,48,1.189,50,1,338
CLI1411,0,1,68,1,5,0,2,4,1956,1,57866,7,1.346,30,0,77
CLI1412,1,0,46,0,2,0,1,3,1978,1,60220,31,0.74,30,0,51
CLI1413,1,1,57,1,2,0,0,4,1967,1,122965,27,0.681,80,1,344
CLI1414,0,1,56,1,0,0,1,1,1968,1,127661,49,0.779,50,0,476
CLI1415,0,0,54,0,7,0,1,2,1970,1,27604,17,1.541,30,0,193
CLI1416,1,1,56,1,4,0,1,2,1968,1,64971,2,1.678,50,1,373
CLI1417,1,1,32,0,3,1,2,4,1992,3,30451,14,1.951,30,0,126
CLI1418,1,1,58,1,3,0,0,2,1966,1,26674,2,1.717,30,0,494
CLI1419,1,1,44,1,8,0,1,1,1980,1,44404,34,1.054,50,0,37
CLI1420,0,0,28,1,3,2,1,4,1996,3,30673,17,1.788,30,0,189
CLI1421,0,1,32,0,4,1,2,2,1992,3,18353,8,1.928,30,0,588
CLI1422,1,1,66,1,2,0,2,5,1958,1,81281,3,1.717,30,0,41
CLI1423,0,0,28,1,3,2,1,3,1996,3,19975,22,1.098,30,0,127
CLI1424,1,1,61,1,2,0,0,2,1963,1,44683,5,1.424,50,0,287
CLI1425,1,1,73,1,2,0,0,2,1951,1,47132,48,0.603,50,0,228
CLI1426,1,0,30,1,0,2,1,6,1994,3,20694,47,1.905,30,0,379
CLI1427,1,1,56,0,7,0,2,4,1968,1,70162,44,1.013,30,0,100
CLI1428,1,1,39,0,0,1,1,2,1985,3,24020,0,1.974,30,0,505
CLI1429,1,1,72,1,2,0,1,2,1952,1,33264,39,1.424,30,0,298
CLI1430,0,0,22,0,5,2,1,4,2002,2,13333,26,2.996,30,0,554
CLI1431,1,0,35,1,6,1,1,5,1989,3,22049,26,1.583,30,1,215
CLI1432,0,1,87,1,8,0,0,2,1937,0,35720,19,1.561,50,1,233
CLI1433,0,0,23,0,5,2,1,3,2001,2,23541,43,2.754,30,1,166
CLI1434,1,0,40,1,0,1,1,1,1984,3,79290,11,1.146,50,0,418
CLI1435,0,1,77,1,0,0,2,2,1947,1,42214,17,1.189,50,1,332
CLI1436,0,0,31,1,3,2,1,3,1993,3,21787,44,0.778,30,0,138
CLI1437,1,0,28,1,0,2,1,1,1996,3,19546,34,1.995,30,1,269
CLI1438,0,1,40,0,7,1,1,2,1984,3,115568,8,1.721,120,0,362
CLI1439,1,0,22,0,3,2,1,4,2002,2,20089,29,2.064,30,0,585
CLI1440,1,1,54,0,0,0,1,2,1970,1,58295,32,1.541,30,0,599
CLI1441,0,0,31,1,0,2,1,2,1993,3,22847,31,0.847,30,0,553
CLI1442,0,1,54,1,0,0,2,6,1970,1,83506,6,1.678,30,1,188
CLI1443,1,0,20,0,3,2,1,4,2004,2,13156,23,1.512,30,0,300
CLI1444,0,1,51,0,4,0,2,5,1973,1,85518,11,1.072,30,0,237
CLI1445,1,1,52,0,8,0,1,2,1972,1,53970,9,11.305,30,0,229
CLI1446,0,0,35,0,6,1,1,1,1989,3,29082,8,1.652,30,0,106
CLI1447,1,1,52,1,0,0,2,2,1972,1,105530,24,1.287,50,0,591
CLI1448,0,1,54,1,0,0,2,4,1970,1,58158,1,0.74,80,0,222
CLI1449,1,0,31,0,3,2,1,9,1993,3,23760,2,0.755,30,0,141
CLI1450,1,1,64,1,0,0,2,3,1960,1,111461,13,0.837,80,0,493
CLI1451,0,0,23,0,3,2,1,4,2001,2,18220,24,12.705,30,0,296
CLI1452,1,1,58,1,0,0,2,2,1966,1,63871,39,0.857,50,0,53
CLI1453,0,1,74,1,0,0,2,3,1950,1,90467,39,1.287,80,0,369
CLI1454,1,0,29,1,3,2,1,5,1995,3,30342,43,1.754,30,0,411
CLI1455,0,0,29,0,0,2,1,3,1995,3,19430,22,1.512,30,0,454
CLI1456,1,1,44,1,0,0,2,2,1980,1,56054,23,0.847,50,0,122
CLI1457,1,0,28,1,3,2,1,3,1996,3,21608,29,1.857,30,1,142
CLI1458,1,0,45,1,0,0,1,1,1979,1,92460,36,0.824,50,0,459
CLI1459,1,1,50,1,2,0,0,3,1974,1,127020,16,1.385,80,1,124
CLI1460,0,1,52,1,0,0,2,2,1972,1,37559,4,0.935,50,0,517
CLI1461,1,1,30,0,7,2,2,3,1994,3,24299,19,1.974,30,1,232
CLI1462,1,1,55,1,7,0,1,4,1969,1,123249,25,1.482,80,0,165
CLI1463,1,1,56,0,0,0,2,2,1968,1,94337,20,1.697,120,1,183
CLI1464,0,1,31,0,4,2,1,4,1993,3,27231,33,1.33,30,0,404
CLI1465,0,0,43,1,4,0,1,1,1981,3,52847,12,0.709,50,1,139
CLI1466,1,1,66,0,7,0,2,3,1958,1,48952,9,0.74,30,0,151
CLI1467,1,1,43,0,0,0,2,6,1981,3,100722,24,0.709,30,1,297
CLI1468,0,1,72,1,4,0,1,1,1952,1,21744,45,1.287,30,0,389
CLI1469,0,1,47,1,6,0,1,1,1977,1,64253,12,1.678,50,0,196
CLI1470,0,1,64,1,0,0,2,6,1960,1,68765,43,1.072,30,0,245
CLI1471,0,1,34,0,6,1,1,2,1990,3,31157,34,0.893,30,0,154
CLI1472,0,1,42,1,0,0,1,1,1982,3,60319,12,1.215,50,0,399
CLI1473,0,0,30,1,0,2,1,3,1994,3,22720,38,2.043,30,1,291
CLI1474,0,1,64,1,0,0,2,2,1960,1,59882,38,11.305,50,0,177
CLI1475,1,1,68,1,0,0,0,2,1956,1,65592,38,1.111,50,1,221
CLI1476,1,0,53,1,0,0,1,1,1971,1,63867,46,1.248,50,0,194
CLI1477,1,1,63,1,2,0,0,2,1961,1,48562,32,1.658,50,0,439
CLI1478,1,1,46,1,0,0,2,5,1978,1,25552,13,1.737,30,0,367
CLI1479,0,1,75,1,8,0,0,2,1949,1,73602,0,0.974,50,0,425
CLI1480,1,1,42,1,4,0,2,4,1982,3,100066,5,0.893,30,0,63
CLI1481,1,1,34,0,2,1,2,3,1990,3,26050,8,1.997,30,0,319
CLI1482,0,1,56,0,4,0,1,4,1968,1,29841,19,1.463,30,0,357
CLI1483,1,1,65,1,0,0,2,4,1959,1,80893,14,1.385,80,0,250
CLI1484,1,1,40,1,0,1,2,2,1984,3,96107,13,0.87,50,0,412
CLI1485,1,1,35,0,8,1,2,3,1989,3,20333,38,1.629,30,0,286
CLI1486,1,0,28,1,5,2,1,2,1996,3,31928,36,1.616,30,0,46
CLI1487,1,1,53,1,7,0,1,1,1971,1,62614,43,1.365,50,0,417
CLI1488,0,1,41,1,5,1,2,1,1983,3,114168,30,1.974,50,0,598
CLI1489,0,1,77,1,0,0,2,2,1947,1,106298,20,1.561,50,0,247
CLI1490,0,1,46,0,6,0,1,3,1978,1,60044,49,1.209,30,0,331
CLI1491,1,0,29,0,0,2,1,2,1995,3,31409,4,1.547,30,1,362
CLI1492,1,0,28,1,0,2,1,4,1996,3,20401,23,13.395,30,0,102
CLI1493,0,0,40,1,0,1,1,3,1984,3,21662,20,1.836,30,0,301
CLI1494,1,0,46,0,5,0,1,1,1978,1,71197,37,1.326,30,1,356
CLI1495,0,0,39,1,0,1,1,7,1985,3,27542,3,1.238,30,0,268
CLI1496,0,1,24,0,4,2,2,2,2000,2,18385,7,2.409,30,0,274
CLI1497,0,0,40,1,0,1,1,1,1984,3,29329,3,0.801,30,0,461
CLI1498,1,1,52,1,0,0,2,3,1972,1,124001,44,1.013,80,0,558
CLI1499,1,0,21,0,3,2,1,4,2003,2,14849,23,2.685,30,0,130
CLI1500,1,1,40,1,7,1,1,2,1984,3,125474,2,1.698,50,0,484
CLI1501,0,0,31,1,5,2,1,3,1993,3,20530,33,1.445,30,1,356
CLI1502,1,1,57,0,5,0,2,4,1967,1,67186,10,1.306,30,0,80
CLI1503,1,1,55,1,5,0,2,4,1969,1,99936,32,1.072,80,0,277
CLI1504,1,1,52,0,2,0,1,4,1972,1,37353,19,15.215,30,0,374
CLI1505,0,0,32,1,5,1,1,1,1992,3,25319,8,1.652,30,1,185
CLI1506,0,0,25,0,3,2,1,4,1999,2,28495,20,1.65,30,0,594
CLI1507,1,1,55,1,0,0,2,4,1969,1,53455,43,1.561,30,0,379
CLI1508,0,0,23,0,8,2,1,4,2001,2,23231,43,2.064,30,1,243
CLI1509,0,1,62,1,0,0,1,1,1962,1,121031,41,1.365,50,1,379
CLI1510,1,1,35,1,7,1,0,2,1989,3,31966,28,1.146,30,1,302
CLI1511,0,0,35,1,4,1,1,9,1989,3,24626,8,1.376,30,1,243
CLI1512,1,1,69,1,2,0,0,2,1955,1,67653,28,1.424,50,0,125
CLI1513,1,1,55,0,7,0,1,2,1969,1,112950,46,0.935,120,0,257
CLI1514,1,1,57,1,0,0,1,4,1967,1,63184,21,0.896,80,0,199
CLI1515,0,1,54,1,0,0,2,4,1970,1,77767,38,1.072,80,0,179
CLI1516,1,0,68,0,3,0,1,1,1956,1,80050,25,1.502,120,0,357
CLI1517,0,1,61,0,4,0,2,7,1963,1,65257,12,1.502,30,1,373
CLI1518,1,0,30,0,3,2,1,3,1994,3,23097,35,2.043,30,1,114
CLI1519,0,1,50,1,0,0,1,1,1974,1,120219,11,1.697,50,1,294
CLI1520,0,1,34,0,1,1,2,2,1990,3,21092,46,0.732,30,0,571
CLI1521,1,0,36,1,3,1,1,5,1988,3,27428,14,0.663,30,0,581
CLI1522,1,1,57,1,0,0,2,2,1967,1,96679,47,1.248,50,0,484
CLI1523,1,0,46,1,7,0,1,2,1978,1,46574,10,1.385,50,0,79
CLI1524,1,0,42,1,2,0,1,3,1982,3,101686,14,0.801,30,1,233
CLI1525,1,1,92,1,8,0,0,2,1932,0,83830,8,0.622,50,0,213
CLI1526,1,1,74,1,2,0,0,3,1950,1,105454,19,0.837,80,0,522
CLI1527,0,0,35,0,3,1,1,5,1989,3,18907,38,1.146,30,0,448
CLI1528,0,0,36,1,7,1,1,2,1988,3,29713,22,1.261,30,1,329
CLI1529,0,0,33,1,3,1,1,5,1991,3,18388,27,1.606,30,0,581
CLI1530,1,0,20,0,3,2,1,4,2004,2,19042,26,14.775,30,1,199
CLI1531,0,1,52,1,0,0,2,2,1972,1,66712,33,0.955,50,0,252
CLI1532,1,0,32,0,5,1,1,4,1992,3,28412,42,1.56,30,0,389
CLI1533,1,1,69,0,2,0,0,4,1955,1,94898,30,1.678,30,1,257
CLI1534,1,1,61,1,4,0,2,2,1963,1,96512,11,1.15,50,0,449
CLI1535,0,0,53,1,7,0,1,1,1971,1,33967,18,1.385,30,0,168
CLI1536,1,1,30,1,7,2,1,4,1994,3,29404,8,0.87,30,0,388
CLI1537,0,1,47,1,0,0,1,1,1977,1,63316,29,0.74,50,0,44
CLI1538,0,1,55,1,4,0,1,1,1969,1,47366,2,1.248,50,0,344
CLI1539,1,0,32,0,3,1,1,3,1992,3,25897,8,1.813,30,0,287
CLI1540,1,1,80,1,0,0,2,1,1944,0,40111,22,1.306,50,1,252
CLI1541,0,1,63,0,4,0,1,1,1961,1,31743,23,1.267,30,0,415
CLI1542,0,1,52,0,4,0,1,1,1972,1,99185,14,1.248,120,1,183
CLI1543,0,1,35,1,2,1,0,3,1989,3,27045,42,1.008,30,1,342
CLI1544,0,1,28,1,7,2,2,2,1996,3,21826,49,1.788,30,1,261
CLI1545,0,1,87,1,8,0,0,2,1937,0,72774,6,0.622,50,0,419
CLI1546,0,0,45,1,0,0,1,1,1979,1,121971,4,2.02,50,0,548
CLI1547,1,1,40,1,0,1,2,2,1984,3,98552,8,0.663,50,0,364
CLI1548,1,0,21,0,3,2,1,9,2003,2,17215,25,1.443,30,0,124
CLI1549,0,1,54,0,4,0,2,5,1970,1,48171,27,1.091,30,0,400
CLI1550,1,1,29,0,7,2,0,2,1995,3,23061,0,2.064,30,1,390
CLI1551,1,0,31,1,0,2,1,2,1993,3,31624,8,1.169,30,1,329
CLI1552,1,0,92,0,0,0,1,1,1932,0,106650,6,1.306,120,0,267
CLI1553,1,1,89,0,8,0,1,2,1935,0,22710,28,1.541,30,0,584
CLI1554,0,0,39,1,3,1,1,1,1985,3,31788,17,0.732,30,0,482
CLI1555,1,1,61,1,5,0,2,2,1963,1,93339,10,1.6,50,0,307
CLI1556,1,1,55,0,2,0,0,5,1969,1,33043,39,0.779,30,0,550
CLI1557,1,1,86,1,8,0,1,5,1938,0,66022,28,0.622,30,0,382
CLI1558,1,1,40,0,7,1,2,4,1984,3,93767,40,1.974,30,0,337
CLI1559,1,0,52,1,6,0,1,1,1972,1,70739,45,1.385,50,1,195
CLI1560,1,1,53,0,7,0,2,5,1971,1,65569,7,1.561,30,0,254
CLI1561,0,1,76,1,6,0,1,2,1948,1,45308,43,1.228,50,0,527
CLI1562,1,1,42,0,6,0,0,4,1982,3,67286,38,1.951,30,1,131
CLI1563,1,1,40,1,0,1,2,4,1984,3,57012,28,1.629,30,1,338
CLI1564,0,1,57,0,4,0,2,4,1967,1,29564,14,1.541,30,0,591
CLI1565,1,0,51,1,0,0,1,1,1973,1,94004,18,0.7,50,0,403
CLI1566,1,0,20,0,6,2,1,6,2004,2,13361,40,2.858,30,1,295
CLI1567,0,0,24,0,3,2,1,4,2000,2,13489,11,12.015,30,1,129
CLI1568,1,0,20,0,5,2,1,6,2004,2,15391,7,1.995,30,0,233
CLI1569,1,1,33,0,1,1,2,3,1991,3,21704,35,1.859,30,1,355
CLI1570,1,0,35,1,4,1,1,3,1989,3,23784,44,1.192,30,0,227
CLI1571,1,1,47,0,0,0,0,4,1977,1,105293,48,1.306,30,1,325
CLI1572,0,1,54,1,0,0,2,3,1970,1,110273,41,0.779,80,0,430
CLI1573,0,0,44,1,1,0,1,2,1980,1,58896,41,1.031,50,1,217
CLI1574,1,1,61,1,0,0,2,3,1963,1,72801,31,1.365,80,1,266
CLI1575,0,0,36,0,3,1,1,7,1988,3,29529,16,1.307,30,0,40
CLI1576,1,0,34,1,3,1,1,5,1990,3,26290,15,1.721,30,0,187
CLI1577,0,0,39,1,3,1,1,6,1985,3,31226,7,0.801,30,1,276
CLI1578,1,0,44,1,3,0,1,3,1980,1,92953,20,1.491,30,0,400
CLI1579,1,1,76,0,0,0,2,3,1948,1,116119,29,1.717,30,1,201
CLI1580,0,1,51,1,0,0,1,4,1973,1,27490,21,1.443,30,0,571
CLI1581,0,1,69,1,6,0,1,2,1955,1,115347,14,0.779,50,0,181
CLI1582,0,0,55,0,0,0,1,1,1969,1,70642,2,0.818,30,1,167
CLI1583,1,1,67,1,0,0,2,2,1957,1,112200,16,1.443,50,0,578
CLI1584,0,0,55,0,4,0,1,1,1969,1,96046,12,1.443,120,0,280
CLI1585,0,0,28,1,6,2,1,1,1996,3,21656,38,0.995,30,0,64
CLI1586,1,1,58,1,0,0,0,3,1966,1,80313,5,0.974,80,1,280
CLI1587,0,1,39,1,4,1,2,2,1985,3,21600,48,0.686,30,0,48
CLI1588,1,0,21,0,3,2,1,3,2003,2,18238,17,2.168,30,0,416
CLI1589,1,0,29,0,3,2,1,4,1995,3,26047,42,1.547,30,1,257
CLI1590,0,1,42,0,4,0,2,4,1982,3,97741,38,1.629,30,0,119
CLI1591,0,0,29,0,0,2,1,1,1995,3,20229,25,3.065,30,0,428
CLI1592,1,1,43,1,3,0,0,3,1981,3,118884,11,1.951,30,0,167
CLI1593,1,1,43,1,7,0,1,4,1981,3,35542,0,1.146,30,0,547
CLI1594,0,1,79,1,1,0,1,1,1945,0,50119,23,0.896,50,0,181
CLI1595,0,0,50,1,0,0,1,1,1974,1,95771,34,1.306,50,1,355
CLI1596,1,1,52,0,7,0,2,4,1972,1,40917,12,1.58,30,1,261
CLI1597,0,0,33,1,7,1,1,5,1991,3,28499,44,1.146,30,1,373
CLI1598,1,1,53,0,2,0,0,2,1971,1,117926,43,0.955,120,0,464
CLI1599,0,1,84,1,6,0,1,2,1940,0,86497,24,0.603,50,1,312
CLI1600,1,1,78,1,7,0,1,2,1946,1,69427,28,1.58,50,0,64
CLI1601,0,0,45,1,0,0,1,1,1979,1,57958,28,1.744,50,0,549
CLI1602,0,0,32,0,7,1,1,1,1992,3,26050,2,1.146,30,0,122
CLI1603,1,1,63,1,0,0,2,5,1961,1,98978,30,1.737,30,0,472
CLI1604,1,1,54,0,7,0,1,1,1970,1,32070,38,1.385,30,0,203
CLI1605,1,1,23,0,3,2,0,8,2001,2,19533,6,2.478,30,0,207
CLI1606,1,0,20,0,3,2,1,3,2004,2,16198,46,1.65,30,0,517
CLI1607,1,0,24,0,3,2,1,3,2000,2,16087,16,2.547,30,1,363
CLI1608,0,0,36,0,1,1,1,1,1988,3,22431,35,1.031,30,0,411
CLI1609,1,1,58,1,7,0,1,3,1966,1,116045,2,1.678,80,0,282
CLI1610,1,1,61,1,0,0,2,2,1963,1,29595,32,1.17,30,0,289
CLI1611,1,1,80,1,8,0,0,4,1944,0,39613,34,1.013,30,0,528
CLI1612,1,1,98,1,2,0,0,2,1926,0,49027,26,0.779,50,1,388
CLI1613,1,1,65,1,0,0,1,2,1959,1,22622,40,1.482,30,1,398
CLI1614,1,0,42,1,7,0,1,2,1982,3,27099,47,0.824,30,0,389
CLI1615,0,0,46,1,0,0,1,2,1978,1,48315,30,1.052,50,0,35
CLI1616,0,1,91,1,8,0,0,2,1933,0,27663,25,15.215,30,0,65
CLI1617,0,0,24,0,3,2,1,4,2000,2,13444,34,13.395,30,1,213
CLI1618,1,1,51,0,0,0,2,4,1973,1,111216,43,0.583,30,1,253
CLI1619,1,1,41,1,7,1,2,2,1983,3,81024,38,0.778,50,1,119
CLI1620,0,1,46,0,4,0,1,3,1978,1,60200,3,1.013,30,1,355
CLI1621,1,1,78,1,0,0,2,2,1946,1,71174,24,0.994,50,0,329
CLI1622,0,0,20,0,3,2,1,3,2004,2,18880,1,2.961,30,0,124
CLI1623,0,0,45,1,0,0,1,1,1979,1,60918,8,1.928,50,0,491
CLI1624,1,1,30,1,3,2,1,5,1994,3,24640,32,1.031,30,1,301
CLI1625,0,0,58,0,7,0,1,1,1966,1,102971,33,1.346,120,0,536
CLI1626,0,0,31,0,3,2,1,3,1993,3,19111,45,1.376,30,1,374
CLI1627,1,1,39,1,8,1,2,2,1985,3,29757,8,1.56,30,1,102
CLI1628,1,0,20,0,5,2,1,2,2004,2,12932,26,13.395,30,0,513
CLI1629,1,0,21,0,3,2,1,4,2003,2,14619,37,2.823,30,1,283
CLI1630,0,0,35,0,3,1,1,4,1989,3,18537,22,1.56,30,0,230
CLI1631,1,0,33,0,3,1,1,4,1991,3,31298,1,0.755,30,0,509
CLI1632,1,0,40,1,5,1,1,1,1984,3,62152,37,0.962,50,0,305
CLI1633,1,1,90,1,8,0,0,2,1934,0,71686,18,0.837,50,0,96
CLI1634,0,1,41,1,4,1,1,1,1983,3,42988,33,1.997,50,0,411
CLI1635,1,0,50,1,0,0,1,1,1974,1,115960,43,1.248,50,1,339
CLI1636,1,0,34,1,8,1,1,1,1990,3,27503,19,1.215,30,0,402
CLI1637,1,1,30,1,7,2,1,4,1994,3,29060,23,0.709,30,1,396
CLI1638,0,0,20,0,3,2,1,5,2004,2,20051,13,2.409,30,0,534
CLI1639,1,1,24,0,5,2,1,4,2000,2,16100,15,3.03,30,0,244
CLI1640,0,0,24,0,3,2,1,6,2000,2,12818,27,2.099,30,0,91
CLI1641,0,0,46,0,1,0,1,1,1978,1,71049,26,1.267,30,0,517
CLI1642,1,1,76,0,5,0,1,1,1948,1,114991,23,1.658,120,0,579
CLI1643,0,1,47,1,1,0,0,2,1977,1,31747,20,0.935,30,1,159
CLI1644,0,1,98,0,8,0,0,2,1926,0,61241,21,0.603,30,1,265
CLI1645,0,0,29,0,3,2,1,4,1995,3,18886,17,1.547,30,1,143
CLI1646,1,0,47,1,0,0,1,3,1977,1,89704,38,1.58,80,0,107
CLI1647,1,1,33,1,7,1,2,2,1991,3,30948,26,1.974,30,1,259
CLI1648,0,1,66,1,2,0,1,2,1958,1,27411,21,1.189,30,0,98
CLI1649,0,1,42,1,5,0,0,4,1982,3,118952,9,0.755,30,0,176
CLI1650,0,1,32,1,1,1,0,4,1992,3,20664,36,1.468,30,1,293
CLI1651,1,1,50,1,7,0,2,2,1974,1,33177,30,0.779,30,0,552
CLI1652,1,0,22,0,3,2,1,4,2002,2,23786,30,2.547,30,0,77
CLI1653,0,1,56,1,6,0,1,1,1968,1,99003,48,0.7,50,0,259
CLI1654,1,1,40,1,7,1,2,4,1984,3,80795,27,1.514,30,0,461
CLI1655,0,0,45,0,6,0,1,3,1979,1,52249,1,0.893,30,0,195
CLI1656,1,1,51,0,7,0,1,5,1973,1,24554,32,0.935,30,1,397
CLI1657,0,0,33,1,0,1,1,1,1991,3,22070,23,1.376,30,0,30
CLI1658,0,0,25,0,1,2,1,5,1999,2,18360,19,1.719,30,0,311
CLI1659,1,1,43,1,3,0,1,2,1981,3,78169,36,0.939,50,0,341
CLI1660,1,1,69,1,0,0,2,4,1955,1,63458,28,0.642,80,0,124
CLI1661,1,1,66,1,0,0,2,3,1958,1,38169,9,0.857,30,0,441
CLI1662,1,0,22,0,3,2,1,3,2002,2,13466,28,14.085,30,1,298
CLI1663,0,1,98,0,8,0,0,2,1926,0,117364,3,1.111,120,0,457
CLI1664,0,1,34,1,5,1,0,2,1990,3,22144,20,0.663,30,0,331
CLI1665,1,0,47,1,2,0,1,4,1977,1,36929,46,1.737,30,0,94
CLI1666,0,1,77,0,8,0,0,2,1947,1,89531,6,1.717,120,0,436
CLI1667,1,0,39,1,0,1,1,1,1985,3,23923,19,1.468,30,0,590
CLI1668,1,1,46,1,0,0,0,2,1978,1,21693,4,1.561,30,0,125
CLI1669,1,1,43,1,5,0,2,2,1981,3,48613,29,1.951,50,0,133
CLI1670,0,1,32,1,3,1,1,2,1992,3,28603,17,1.284,30,1,354
CLI1671,0,0,42,0,1,0,1,1,1982,3,37132,23,1.675,30,1,210
CLI1672,0,1,81,0,8,0,1,1,1943,0,106956,3,1.463,120,1,339
CLI1673,1,1,45,1,0,0,1,2,1979,1,40757,7,0.962,50,0,325
CLI1674,1,1,56,1,7,0,2,4,1968,1,111892,31,0.798,80,1,327
CLI1675,1,1,55,1,2,0,0,3,1969,1,91666,45,0.72,80,0,288
CLI1676,1,0,25,0,6,2,1,3,1999,2,24261,25,1.995,30,0,281
CLI1677,1,0,40,1,0,1,1,3,1984,3,33543,8,1.238,30,0,34
CLI1678,1,0,40,1,0,1,1,1,1984,3,123475,1,1.353,50,0,537
CLI1679,0,1,55,1,5,0,1,2,1969,1,49765,34,0.876,50,1,388
CLI1680,1,0,25,0,3,2,1,4,1999,2,22995,9,2.823,30,0,195
CLI1681,0,0,41,0,3,1,1,1,1983,3,25812,35,1.744,30,0,184
CLI1682,1,1,72,1,2,0,0,4,1952,1,39473,32,0.798,30,0,294
CLI1683,0,0,29,1,3,2,1,1,1995,3,26746,30,2.858,30,1,227
CLI1684,1,1,61,1,7,0,1,3,1963,1,71210,31,1.58,80,0,56
CLI1685,1,1,72,1,2,0,0,2,1952,1,99870,3,0.837,50,0,88
CLI1686,0,1,79,1,8,0,0,2,1945,0,45120,10,1.404,50,1,172
CLI1687,1,1,56,1,0,0,2,2,1968,1,106442,39,0.72,50,0,443
CLI1688,1,0,28,1,0,2,1,5,1996,3,22008,25,11.325,30,0,544
CLI1689,1,1,42,0,2,0,0,3,1982,3,102648,2,1.698,30,1,398
CLI1690,1,1,61,0,0,0,2,2,1963,1,41445,34,1.365,30,0,254
CLI1691,1,1,51,0,0,0,2,1,1973,1,106680,14,1.17,120,0,81
CLI1692,0,0,43,1,0,0,1,3,1981,3,127926,16,1.353,200,0,92
CLI1693,0,1,68,1,0,0,0,2,1956,1,112376,3,0.837,50,0,361
CLI1694,0,1,41,1,0,1,2,2,1983,3,122277,1,0.755,50,0,533
CLI1695,0,0,31,0,4,2,1,7,1993,3,27028,13,1.1,30,0,457
CLI1696,0,0,35,1,6,1,1,6,1989,3,30200,49,0.962,30,0,412
CLI1697,1,0,34,1,5,1,1,2,1990,3,20136,15,1.399,30,1,263
CLI1698,0,0,34,0,3,1,1,3,1990,3,22029,26,1.997,30,0,452
CLI1699,1,0,47,1,0,0,1,1,1977,1,34245,10,1.052,30,0,468
CLI1700,1,1,74,1,0,0,2,2,1950,1,67353,49,0.603,50,0,45
CLI1701,0,0,79,1,8,0,1,1,1945,0,74936,34,1.697,50,0,402
CLI1702,0,1,63,0,4,0,1,3,1961,1,32367,42,0.72,30,0,345
CLI1703,1,1,64,0,2,0,0,3,1960,1,111759,7,1.58,30,1,229
CLI1704,1,1,40,1,7,1,2,2,1984,3,25890,7,1.1,30,0,193
CLI1705,0,0,23,0,1,2,1,1,2001,2,13138,15,1.098,30,0,236
CLI1706,1,1,52,0,7,0,2,5,1972,1,47567,20,1.209,30,0,42
CLI1707,0,0,28,1,7,2,1,3,1996,3,25298,1,2.789,30,1,332
CLI1708,0,1,45,0,4,0,2,2,1979,1,106769,47,1.008,120,0,394
CLI1709,1,0,32,1,3,1,1,4,1992,3,18619,31,0.663,30,0,47
CLI1710,1,0,23,0,3,2,1,3,2001,2,22797,28,0.995,30,0,251
CLI1711,1,1,73,1,8,0,1,1,1951,1,31816,8,1.6,30,0,555
